id_solicitacao,data_solicitacao,idade,renda_mensal,anos_emprego,score_credito,valor_emprestimo,taxa_juros_anual,prazo_meses,finalidade,regiao,situacao_moradia,divida_existente,contas_abertas,atrasos_12m,aprovado,inadimplente
4665,2024-06-22,45.0,11479.78,5,649.0,33028.13,23.74,60,Automóvel,Sudeste,Alugada,15305.3,2,1,1,1
4666,2023-08-29,35.0,4637.73,12,647.0,19681.41,11.94,24,Viagem,Sudeste,Própria,17923.85,10,1,1,0
4667,2023-03-05,24.0,16501.58,6,555.0,9108.0,19.62,36,Automóvel,Sudeste,Própria,56101.85,4,1,0,0
4668,2022-05-28,37.0,7401.23,15,750.0,19389.05,13.63,48,Educação,Sudeste,Alugada,26802.51,9,0,1,0
4669,2024-04-29,31.0,,0,664.0,29364.36,25.16,24,Saúde,Sul,Alugada,27749.12,5,0,1,0
4670,2023-01-02,46.0,11764.01,12,693.0,46980.23,18.21,36,Reforma,Sudeste,Alugada,11477.1,7,0,1,0
4671,2024-04-29,43.0,5307.65,4,,61435.13,4.78,36,Saúde,Nordeste,Própria,22448.45,4,2,0,0
4672,2024-12-25,31.0,5612.91,0,753.0,26999.74,9.17,36,Saúde,Nordeste,Própria,0.0,2,1,1,0
4673,2024-03-23,43.0,,1,667.0,49932.71,17.9,60,Reforma,Sudeste,Alugada,36528.99,11,2,1,0
4674,2022-06-24,38.0,9878.25,9,776.0,29498.26,14.75,60,Saúde,Sul,Própria,17582.2,5,0,1,0
4675,2023-08-11,,10976.88,3,725.0,30164.92,14.99,60,Cartão de crédito,Sudeste,Própria,3098.19,10,1,1,0
4676,2023-05-10,42.0,13855.27,20,484.0,22820.95,13.49,24,Consolidação de dívidas,Sul,Hipotecada,21926.98,6,1,0,0
4677,2024-08-30,40.0,5546.33,0,709.0,20711.46,13.01,24,Automóvel,Sudeste,Própria,36997.33,10,1,1,0
4678,2022-02-04,,10895.96,2,719.0,19535.68,20.24,48,Saúde,Nordeste,Própria,38902.28,6,1,1,0
4679,2024-09-25,,12640.87,2,699.0,19877.48,22.51,48,Reforma,Nordeste,Alugada,57347.52,3,0,1,0
4680,2023-06-22,29.0,32282.08,3,669.0,18566.46,19.58,36,Automóvel,Sudeste,Hipotecada,22797.92,5,0,1,0
4681,2024-01-20,37.0,,5,640.0,42941.21,21.99,36,Automóvel,Norte,Outros,4462.79,5,0,1,0
4682,2024-11-03,32.0,19819.86,5,652.0,54060.99,18.38,36,Saúde,Nordeste,Hipotecada,31254.97,9,0,1,0
4683,2023-01-09,41.0,13347.74,0,752.0,17720.5,8.73,36,Saúde,Sudeste,Alugada,42601.21,7,3,1,0
4684,2023-07-11,36.0,7571.94,0,757.0,16466.69,26.98,36,Consolidação de dívidas,Sudeste,Hipotecada,33847.45,7,1,1,0
4685,2022-08-21,39.0,9735.45,0,641.0,24282.37,26.59,36,Saúde,Sudeste,Alugada,27399.24,7,1,1,0
4686,2023-12-06,25.0,20601.77,9,599.0,16647.43,21.74,48,Educação,Sudeste,Própria,38204.31,5,2,1,0
4687,2023-07-17,40.0,19702.44,1,742.0,15373.16,10.61,48,Automóvel,Centro-Oeste,Alugada,18750.17,5,1,1,0
4688,2024-07-27,24.0,10299.6,2,718.0,22206.96,9.16,36,Educação,Sudeste,Alugada,26159.8,7,0,1,0
4689,2024-06-05,44.0,15864.87,2,,30759.45,13.59,48,Saúde,Sudeste,Alugada,29874.92,7,2,1,1
4690,2023-12-27,44.0,,9,585.0,30550.18,30.91,36,Reforma,Sudeste,Alugada,0.0,4,0,1,0
4691,2022-03-17,39.0,12230.9,0,535.0,22643.05,20.24,60,Consolidação de dívidas,Sul,Alugada,13003.09,10,3,0,0
4692,2023-03-15,38.0,10777.37,0,706.0,20161.44,18.13,36,Saúde,Sudeste,Hipotecada,2296.79,10,0,1,0
4693,2023-11-30,33.0,21287.78,5,614.0,37602.85,18.76,36,Saúde,Nordeste,Outros,0.0,3,0,1,0
4694,2024-07-03,30.0,16838.47,16,612.0,33311.91,15.67,36,Viagem,Centro-Oeste,Alugada,0.0,7,2,1,1
4695,2024-06-09,35.0,9527.77,5,683.0,29576.22,17.64,36,Cartão de crédito,Sudeste,Própria,26852.8,6,0,1,0
4696,2023-11-23,53.0,10014.14,1,615.0,19724.5,18.57,36,Cartão de crédito,Sudeste,Alugada,34648.57,10,1,1,0
4697,2022-09-10,38.0,13167.08,3,618.0,56004.98,14.54,24,Automóvel,Sudeste,Própria,4528.74,8,0,1,0
4698,2024-11-26,23.0,12324.65,18,602.0,13083.29,10.73,48,Automóvel,Sudeste,Alugada,5491.03,7,1,1,0
4699,2023-02-14,20.0,11617.16,3,699.0,19780.17,18.65,60,Automóvel,Sudeste,Alugada,32313.08,10,1,1,0
4700,2022-05-07,23.0,11203.96,2,584.0,15635.99,13.39,48,Consolidação de dívidas,Centro-Oeste,Alugada,42898.16,5,0,1,0
4701,2023-08-15,32.0,26624.67,2,546.0,26928.83,24.49,48,Educação,Sudeste,Alugada,32166.41,4,1,0,0
4702,2022-10-21,47.0,10657.72,17,583.0,18638.43,20.95,48,Automóvel,Centro-Oeste,Própria,42512.42,4,0,1,0
4703,2024-10-16,26.0,15521.64,6,750.0,28332.98,17.37,60,Viagem,Sul,Própria,21697.04,10,0,1,0
4704,2022-11-06,48.0,44861.46,5,609.0,35882.2,13.7,36,Consolidação de dívidas,Sul,Própria,39013.62,9,1,1,0
4705,2023-10-24,37.0,8749.53,1,684.0,53940.52,22.09,36,Cartão de crédito,Nordeste,Alugada,19006.4,6,0,1,0
4706,2023-06-12,40.0,14711.12,4,628.0,30271.93,22.33,36,Automóvel,Norte,Própria,31333.73,2,1,1,0
4707,2023-06-24,,15096.71,2,636.0,30017.7,15.26,24,Consolidação de dívidas,Centro-Oeste,Alugada,4416.13,4,1,1,0
4708,2023-02-23,41.0,13285.81,1,746.0,34086.28,20.14,36,Viagem,Sul,Alugada,50603.56,5,2,1,0
4709,2023-03-20,32.0,13637.15,11,658.0,7656.18,12.85,24,Consolidação de dívidas,Centro-Oeste,Alugada,55858.14,5,1,1,0
4710,2023-11-16,18.0,8608.52,2,766.0,27767.57,18.99,60,Saúde,Sul,Própria,28258.36,6,0,1,0
4711,2024-04-19,30.0,15985.26,1,785.0,14632.05,13.09,48,Cartão de crédito,Sudeste,Alugada,54793.8,9,2,1,0
4712,2022-08-24,28.0,5331.47,13,760.0,18826.97,15.07,36,Educação,Norte,Própria,33349.45,5,0,1,0
4713,2022-08-02,38.0,32824.11,1,613.0,25185.19,23.18,36,Viagem,Sul,Própria,23246.11,6,0,1,0
4714,2022-03-26,37.0,31461.49,6,662.0,45426.62,25.09,48,Educação,Sudeste,Própria,16895.79,5,0,1,0
4715,2024-03-04,33.0,11331.98,5,753.0,10176.98,9.65,48,Viagem,Sudeste,Alugada,58486.92,6,0,1,0
4716,2022-03-26,51.0,22603.86,12,705.0,30683.46,17.08,48,Consolidação de dívidas,Sudeste,Alugada,22286.45,4,0,1,0
4717,2022-03-06,30.0,11537.01,8,731.0,28480.29,22.07,24,Consolidação de dívidas,Sudeste,Alugada,24850.37,6,1,1,1
4718,2023-10-25,18.0,13425.42,6,737.0,34101.48,11.74,48,Consolidação de dívidas,Centro-Oeste,Própria,41710.41,3,1,1,0
4719,2023-09-19,37.0,9504.61,1,741.0,92062.96,15.62,60,Automóvel,Sudeste,Alugada,31887.62,5,0,1,0
4720,2022-03-05,46.0,20128.38,3,581.0,63326.76,21.28,24,Consolidação de dívidas,Nordeste,Própria,19670.04,6,0,1,0
4721,2024-07-27,38.0,9990.16,14,646.0,31575.83,14.77,48,Educação,Sudeste,Alugada,41912.25,4,1,1,0
4722,2024-07-07,32.0,19782.98,0,,36620.36,10.02,36,Educação,Nordeste,Outros,0.0,5,1,1,0
4723,2023-05-06,38.0,13081.81,7,642.0,26366.11,15.99,36,Cartão de crédito,Sul,Hipotecada,23389.35,8,1,1,0
4724,2022-11-09,52.0,13245.02,1,665.0,40850.88,16.73,36,Consolidação de dívidas,Nordeste,Hipotecada,25548.97,6,2,1,0
4725,2023-09-07,28.0,6338.13,1,657.0,27433.77,27.34,48,Automóvel,Sudeste,Própria,22356.12,2,0,1,0
4726,2024-07-07,36.0,13765.57,1,609.0,34030.23,32.13,36,Consolidação de dívidas,Sudeste,Alugada,39955.29,7,2,1,1
4727,2024-03-23,42.0,7533.23,0,561.0,18668.22,20.02,60,Viagem,Sul,Própria,9976.55,5,1,0,0
4728,2024-07-28,,13777.57,24,,30540.0,18.57,36,Consolidação de dívidas,Sudeste,Hipotecada,22869.12,4,0,0,0
4729,2023-11-11,33.0,,10,778.0,56902.12,11.33,48,Automóvel,Norte,Alugada,70159.5,4,3,1,0
4730,2023-03-11,32.0,6668.99,3,736.0,36764.16,9.62,36,Saúde,Centro-Oeste,Alugada,37948.31,13,1,1,1
4731,2023-11-13,33.0,12413.59,6,674.0,28684.26,24.97,60,Automóvel,Sudeste,Própria,42831.93,9,0,1,0
4732,2024-12-09,40.0,9723.02,4,450.0,5454.68,9.17,24,Automóvel,Sudeste,Própria,23024.56,2,2,0,0
4733,2022-12-06,40.0,7941.37,8,592.0,33223.5,21.96,24,Cartão de crédito,Sul,Hipotecada,49901.58,7,0,1,0
4734,2022-12-13,54.0,8994.6,9,,25642.59,32.32,60,Saúde,Sul,Alugada,0.0,3,1,1,1
4735,2023-10-08,22.0,27872.94,1,709.0,14910.81,11.87,48,Saúde,Norte,Hipotecada,45247.47,5,0,1,0
4736,2023-10-11,51.0,,3,,25928.37,6.5,60,Consolidação de dívidas,Centro-Oeste,Própria,20614.4,3,1,1,0
4737,2022-09-02,34.0,7917.47,5,688.0,25996.06,20.88,36,Automóvel,Sudeste,Outros,12809.6,7,0,1,0
4738,2022-04-19,35.0,16325.03,19,643.0,26991.8,25.71,48,Consolidação de dívidas,Sudeste,Hipotecada,11535.96,6,0,1,1
4739,2023-06-17,43.0,8438.02,5,729.0,40527.19,12.06,48,Reforma,Sul,Alugada,23567.48,4,1,1,0
4740,2022-10-23,43.0,9517.03,11,647.0,23950.6,23.76,60,Saúde,Sudeste,Alugada,42612.84,4,1,1,0
4741,2022-04-22,46.0,4795.26,9,645.0,23508.05,25.49,24,Automóvel,Sul,Alugada,2976.42,8,2,1,0
4742,2022-12-09,48.0,38789.86,4,615.0,22154.65,20.29,24,Automóvel,Sudeste,Própria,51944.4,8,1,1,0
4743,2022-04-11,35.0,23136.33,11,702.0,30773.66,15.61,36,Cartão de crédito,Sul,Hipotecada,6902.11,8,0,1,0
4744,2023-09-21,48.0,9644.64,2,679.0,36241.14,22.84,24,Consolidação de dívidas,Norte,Própria,18646.04,11,2,1,0
4745,2022-01-28,30.0,15404.57,2,569.0,54663.83,14.87,48,Viagem,Nordeste,Alugada,14983.04,7,0,0,1
4746,2024-07-25,33.0,10938.12,7,677.0,35993.77,17.73,60,Saúde,Nordeste,Própria,25778.9,4,2,1,1
4747,2022-02-27,34.0,21439.2,0,663.0,48646.09,15.82,48,Consolidação de dívidas,Centro-Oeste,Própria,13275.09,11,2,1,0
4748,2022-10-24,31.0,11264.06,1,717.0,42853.18,19.69,36,Saúde,Nordeste,Alugada,14551.57,8,0,1,0
4749,2022-05-14,36.0,12120.01,4,,29263.35,19.06,48,Reforma,Nordeste,Alugada,3130.55,6,2,1,0
4750,2022-09-06,44.0,9594.77,2,581.0,18044.68,17.85,48,Automóvel,Sudeste,Hipotecada,27357.33,9,0,1,0
4751,2024-10-17,41.0,18068.88,14,618.0,33598.54,16.55,24,Consolidação de dívidas,Sudeste,Própria,909.02,7,0,1,0
4752,2023-07-04,30.0,40322.47,15,778.0,63388.83,21.57,48,Saúde,Nordeste,Hipotecada,19688.84,4,0,1,0
4753,2024-06-20,29.0,11589.68,3,635.0,48903.35,13.62,60,Consolidação de dívidas,Sudeste,Hipotecada,7018.22,8,1,1,0
4754,2024-04-13,28.0,11523.4,3,722.0,54336.86,13.13,36,Viagem,Sudeste,Própria,5643.46,7,0,1,0
4755,2024-02-10,36.0,13192.84,6,554.0,9758.84,24.82,48,Educação,Sudeste,Própria,11533.7,9,1,0,0
4756,2022-05-26,21.0,15216.03,3,677.0,9127.49,23.58,24,Saúde,Nordeste,Própria,9502.92,5,1,1,0
4757,2024-06-11,27.0,11504.71,1,542.0,20608.05,13.85,48,Automóvel,Sudeste,Alugada,32930.58,6,0,0,1
4758,2022-12-10,31.0,10980.42,6,,34927.01,13.47,36,Educação,Sul,Outros,14963.96,1,1,1,0
4759,2024-11-24,45.0,13922.51,6,598.0,21893.73,13.81,48,Reforma,Sudeste,Hipotecada,48635.71,7,1,1,0
4760,2023-12-03,34.0,5566.19,1,585.0,24104.01,6.92,36,Educação,Sudeste,Hipotecada,12689.39,6,2,1,0
4761,2022-01-01,45.0,10160.87,8,576.0,11921.9,23.67,36,Cartão de crédito,Sudeste,Própria,21740.77,3,1,0,1
4762,2022-06-02,37.0,4912.33,4,635.0,19264.99,20.17,36,Educação,Sul,Hipotecada,15265.29,9,0,1,0
4763,2023-03-05,31.0,10442.76,1,516.0,16502.27,12.62,48,Consolidação de dívidas,Sudeste,Própria,22789.34,11,0,0,0
4764,2023-05-23,32.0,8315.45,5,549.0,16794.81,22.25,48,Educação,Nordeste,Hipotecada,24532.02,7,2,0,0
4765,2023-05-06,25.0,18278.68,1,656.0,17948.67,23.31,36,Educação,Sul,Própria,24095.67,1,1,1,0
4766,2022-12-11,,9250.13,1,527.0,14720.77,17.7,48,Viagem,Sudeste,Alugada,36462.18,3,0,0,1
4767,2022-08-09,45.0,11128.27,9,543.0,7200.8,20.71,36,Automóvel,Sudeste,Alugada,26043.29,5,0,0,0
4768,2023-12-24,41.0,4564.55,13,775.0,58475.63,20.59,36,Reforma,Nordeste,Alugada,29414.69,3,2,1,1
4769,2024-11-14,24.0,22274.5,1,759.0,25230.45,17.91,48,Educação,Nordeste,Própria,46441.62,2,0,1,0
4770,2023-06-12,31.0,7760.48,13,591.0,18435.19,18.18,36,Cartão de crédito,Sul,Hipotecada,19597.17,11,1,1,0
4771,2024-04-20,27.0,10495.11,1,,24862.26,20.2,36,Saúde,Sul,Alugada,48068.16,6,0,1,0
4772,2024-12-01,37.0,19713.29,0,592.0,32310.69,19.24,36,Viagem,Nordeste,Hipotecada,27945.74,5,0,1,0
4773,2023-04-26,27.0,19750.25,0,595.0,28634.22,15.36,48,Educação,Sudeste,Alugada,0.0,6,1,1,0
4774,2024-07-18,29.0,7666.35,1,430.0,17957.15,14.69,24,Saúde,Centro-Oeste,Própria,28437.05,4,1,0,0
4775,2024-05-21,27.0,17386.91,2,757.0,46460.16,27.58,36,Saúde,Sul,Alugada,50392.22,12,1,1,0
4776,2022-12-11,33.0,7522.36,13,688.0,19399.31,15.74,36,Saúde,Sul,Alugada,35714.85,3,1,1,0
4777,2022-02-14,36.0,,1,701.0,23671.65,10.31,36,Viagem,Nordeste,Própria,22914.74,9,2,1,0
4778,2022-01-21,34.0,9026.06,2,687.0,69419.79,25.07,24,Educação,Centro-Oeste,Alugada,15262.4,5,0,1,0
4779,2024-12-29,49.0,8042.09,6,,673982.5,17.74,36,Automóvel,Sudeste,Alugada,54395.15,7,1,1,1
4780,2024-05-22,,13597.27,1,616.0,50576.97,17.55,60,Educação,Nordeste,Própria,26494.08,7,0,1,0
4781,2022-02-17,28.0,9304.4,5,647.0,18623.58,17.66,48,Viagem,Sudeste,Alugada,3859.67,7,0,1,0
4782,2023-07-05,38.0,36654.45,2,752.0,21292.95,25.53,48,Educação,Centro-Oeste,Própria,27149.8,7,1,1,0
4783,2022-10-14,29.0,9809.55,1,651.0,17524.48,12.16,24,Automóvel,Sudeste,Própria,9669.93,9,0,1,0
4784,2024-09-28,32.0,7361.52,6,785.0,23608.34,24.59,36,Reforma,Centro-Oeste,Alugada,0.0,9,1,1,0
4785,2024-10-30,40.0,8523.4,0,595.0,36089.25,19.99,36,Viagem,Sudeste,Própria,25208.38,6,0,1,0
4786,2023-06-26,41.0,13244.13,1,545.0,9567.5,23.52,60,Viagem,Sudeste,Alugada,26005.4,12,0,0,0
4787,2024-01-26,30.0,14129.11,2,,15230.75,15.27,48,Viagem,Sudeste,Alugada,18795.83,7,0,1,0
4788,2022-10-01,26.0,15595.86,3,638.0,28571.15,34.1,36,Viagem,Centro-Oeste,Própria,18904.19,3,0,1,0
4789,2024-08-13,36.0,21073.14,5,747.0,25517.03,17.33,36,Automóvel,Sudeste,Hipotecada,27458.37,6,2,1,0
4790,2023-08-23,39.0,5793.82,3,616.0,21025.15,17.63,48,Viagem,Nordeste,Alugada,12817.21,3,1,1,0
4791,2023-01-16,30.0,21559.7,4,547.0,12478.79,12.54,60,Educação,Sudeste,Outros,4822.84,3,0,0,0
4792,2023-04-24,43.0,8459.52,4,650.0,19384.16,17.23,36,Viagem,Centro-Oeste,Alugada,1731.0,11,1,1,0
4793,2022-01-15,41.0,16331.1,2,735.0,20610.54,12.84,24,Viagem,Nordeste,Alugada,17895.12,12,0,1,0
4794,2023-05-31,30.0,31588.61,13,649.0,12939.36,30.99,36,Educação,Norte,Hipotecada,29699.87,4,0,1,0
4795,2022-07-10,46.0,8963.08,15,664.0,16992.66,7.21,48,Automóvel,Sudeste,Alugada,0.0,2,0,1,0
4796,2023-09-13,46.0,,4,648.0,24174.52,4.07,36,Viagem,Sul,Própria,33814.95,6,1,1,0
4797,2022-06-03,54.0,8005.3,0,635.0,34886.99,14.65,48,Cartão de crédito,Sudeste,Própria,19579.49,8,1,1,0
4798,2022-09-29,51.0,11282.48,3,818.0,44496.63,20.2,36,Consolidação de dívidas,Sudeste,Própria,14322.31,11,0,1,0
4799,2022-05-23,27.0,25151.92,1,741.0,15123.53,26.14,60,Automóvel,Sul,Alugada,51462.34,5,0,1,0
4800,2024-12-28,44.0,7652.96,3,781.0,22190.75,18.81,36,Consolidação de dívidas,Sudeste,Alugada,45902.81,8,0,1,0
4801,2022-09-04,43.0,10437.11,1,851.0,23500.52,16.01,36,Saúde,Sul,Alugada,34604.65,10,1,1,0
4802,2024-02-27,32.0,,6,740.0,24128.56,18.04,24,Automóvel,Sudeste,Própria,6363.65,4,0,1,0
4803,2022-03-20,40.0,18251.01,0,617.0,23229.87,22.63,48,Cartão de crédito,Centro-Oeste,Própria,46574.49,2,0,1,0
4804,2023-09-15,19.0,10406.04,15,711.0,14129.07,10.98,36,Viagem,Norte,Própria,6423.75,3,2,1,0
4805,2023-06-09,18.0,12022.56,1,,34933.97,23.91,48,Saúde,Sul,Própria,19497.07,3,1,1,0
4806,2024-02-11,20.0,21118.96,5,687.0,22634.92,6.82,24,Consolidação de dívidas,Sul,Própria,29312.63,8,0,1,0
4807,2024-07-26,,29462.74,12,625.0,27395.93,16.53,60,Educação,Nordeste,Alugada,0.0,7,1,1,0
4808,2023-09-09,39.0,31272.87,1,,28105.38,17.41,60,Reforma,Sudeste,Hipotecada,29424.33,6,3,1,0
4809,2024-10-28,33.0,26632.85,13,560.0,19273.75,9.44,36,Automóvel,Sudeste,Alugada,9939.45,8,0,0,0
4810,2022-03-08,51.0,9556.44,2,659.0,40966.06,18.2,36,Automóvel,Sudeste,Própria,16646.34,8,1,1,0
4811,2022-07-10,44.0,33167.11,16,703.0,20988.27,15.37,48,Automóvel,Sul,Alugada,3616.22,5,0,1,0
4812,2024-02-07,21.0,9233.21,17,642.0,29516.28,19.46,60,Automóvel,Sul,Própria,44142.64,3,0,1,0
4813,2023-06-05,34.0,5851.39,1,693.0,28348.6,19.73,48,Cartão de crédito,Nordeste,Própria,18695.73,4,1,1,0
4814,2024-09-16,27.0,14131.77,8,695.0,30992.51,20.23,24,Consolidação de dívidas,Nordeste,Hipotecada,25071.52,5,1,1,0
4815,2022-09-24,39.0,27948.21,1,689.0,48605.01,14.95,48,Saúde,Sul,Própria,54247.17,12,0,1,0
4816,2023-04-30,35.0,,1,636.0,18092.45,18.91,36,Cartão de crédito,Centro-Oeste,Própria,42208.22,5,0,1,0
4817,2023-01-11,28.0,12876.31,0,621.0,26745.63,25.27,48,Reforma,Sul,Própria,25963.38,4,0,1,0
4818,2023-10-15,51.0,15454.9,0,641.0,26292.01,22.78,36,Viagem,Sul,Hipotecada,12035.34,9,1,1,0
4819,2023-07-03,36.0,17432.05,5,553.0,22908.14,19.82,60,Cartão de crédito,Sudeste,Alugada,11885.36,6,0,0,0
4820,2022-03-14,32.0,14382.73,2,746.0,35192.68,12.2,48,Automóvel,Sudeste,Alugada,32839.52,5,3,1,1
4821,2022-11-04,,11525.55,7,687.0,14178.29,2.45,36,Reforma,Nordeste,Alugada,8207.95,7,1,1,0
4822,2022-07-18,50.0,9224.59,2,661.0,58035.88,6.07,36,Consolidação de dívidas,Sudeste,Própria,0.0,11,1,1,0
4823,2023-07-26,44.0,14131.49,17,602.0,59557.42,21.84,36,Reforma,Sudeste,Outros,10961.3,5,0,1,0
4824,2024-03-01,34.0,12565.68,0,,19000.05,13.18,24,Reforma,Sudeste,Alugada,32260.35,8,0,1,0
4825,2022-06-28,27.0,13383.85,0,657.0,25489.76,10.32,48,Educação,Sudeste,Hipotecada,13763.19,5,2,1,0
4826,2022-07-16,28.0,22538.88,6,619.0,10039.24,14.07,48,Cartão de crédito,Norte,Alugada,43559.13,3,0,1,0
4827,2024-01-05,31.0,11803.85,10,723.0,18776.09,17.18,36,Reforma,Sudeste,Alugada,13247.37,5,1,1,0
4828,2022-03-30,,12039.33,7,570.0,95872.0,18.51,48,Consolidação de dívidas,Norte,Própria,21567.75,5,1,0,0
4829,2024-03-09,42.0,14690.49,3,586.0,37427.31,13.6,24,Saúde,Centro-Oeste,Alugada,11161.41,8,0,1,0
4830,2024-02-27,,49658.72,1,727.0,39193.07,23.49,60,Viagem,Nordeste,Própria,22472.48,8,2,1,0
4831,2024-01-18,43.0,7739.19,0,755.0,20490.44,16.69,24,Consolidação de dívidas,Sudeste,Hipotecada,4702.25,11,1,1,0
4832,2022-07-28,27.0,23061.92,3,669.0,25433.85,16.49,36,Reforma,Sudeste,Própria,48359.97,4,2,1,0
4833,2023-05-08,30.0,11504.61,3,580.0,26032.13,12.45,60,Saúde,Norte,Alugada,42542.93,8,0,0,0
4834,2023-10-27,22.0,12958.48,2,742.0,12448.31,29.69,36,Viagem,Sul,Própria,911.1,5,2,1,0
4835,2024-11-02,22.0,,4,664.0,28716.57,17.01,60,Cartão de crédito,Sul,Outros,43634.39,4,1,1,0
4836,2024-05-20,27.0,34208.57,6,658.0,40648.22,21.26,36,Saúde,Sul,Alugada,50262.02,6,1,1,0
4837,2024-01-02,35.0,14932.09,6,758.0,71058.06,19.04,24,Viagem,Sudeste,Alugada,35385.58,6,2,1,0
4838,2023-11-29,,18572.06,1,708.0,30693.57,25.46,24,Cartão de crédito,Centro-Oeste,Própria,46680.98,4,1,1,0
4839,2023-08-17,49.0,6314.4,4,624.0,24980.66,12.91,60,Viagem,Sudeste,Alugada,26719.68,7,0,1,0
4840,2024-06-04,27.0,9690.16,0,540.0,25008.88,21.15,24,Consolidação de dívidas,Sudeste,Alugada,36558.5,10,1,0,1
4841,2024-05-01,37.0,16419.72,0,627.0,32947.8,16.11,48,Cartão de crédito,Sul,Hipotecada,33777.61,7,0,1,0
4842,2022-11-21,,,7,683.0,41070.39,19.14,36,Automóvel,Sudeste,Própria,8302.12,4,0,1,0
4843,2024-09-05,36.0,16702.93,5,694.0,48375.58,15.93,60,Consolidação de dívidas,Sudeste,Hipotecada,40564.85,9,0,1,0
4844,2024-08-13,32.0,38231.88,7,564.0,8365.7,29.48,36,Automóvel,Sudeste,Alugada,31577.7,7,1,0,0
4845,2024-06-12,37.0,,0,604.0,48330.51,17.33,24,Educação,Centro-Oeste,Própria,5921.48,8,0,1,0
4846,2022-05-24,30.0,10674.65,12,443.0,13901.84,8.67,48,Viagem,Sudeste,Alugada,0.0,7,1,0,1
4847,2023-01-19,26.0,9646.2,0,674.0,15666.3,17.22,48,Automóvel,Sudeste,Própria,29819.1,5,1,1,0
4848,2022-08-04,41.0,9111.81,10,530.0,23967.48,18.8,36,Saúde,Sul,Hipotecada,22374.07,8,0,0,0
4849,2022-11-20,30.0,10787.89,2,617.0,35444.11,18.79,36,Consolidação de dívidas,Sudeste,Própria,2507.63,6,3,1,0
4850,2024-11-04,44.0,11017.71,0,587.0,13059.7,10.36,60,Reforma,Sudeste,Alugada,46909.95,7,0,1,0
4851,2022-08-05,43.0,,1,697.0,19397.29,10.9,24,Viagem,Sudeste,Própria,33292.29,4,1,1,0
4852,2024-08-08,,17398.89,1,676.0,31493.74,29.15,24,Cartão de crédito,Nordeste,Alugada,33318.96,4,0,1,0
4853,2022-07-02,44.0,16609.45,3,598.0,35083.1,16.64,24,Viagem,Sudeste,Outros,27733.27,6,1,1,0
4854,2022-09-27,31.0,14272.01,14,660.0,34626.47,17.27,24,Consolidação de dívidas,Nordeste,Própria,2898.7,5,1,1,1
4855,2024-08-02,43.0,14773.39,1,697.0,45146.68,30.53,60,Automóvel,Sudeste,Própria,5739.36,7,1,1,0
4856,2024-05-19,,47469.22,4,671.0,50464.89,22.81,48,Cartão de crédito,Sudeste,Própria,47036.64,5,1,1,0
4857,2023-04-12,33.0,9309.44,11,413.0,28540.49,17.8,24,Saúde,Norte,Hipotecada,29007.09,10,1,0,0
4858,2022-11-01,32.0,13115.81,4,811.0,25906.51,19.41,48,Automóvel,Sul,Própria,6030.22,7,1,1,0
4859,2022-04-21,,5471.8,2,687.0,17388.11,29.97,48,Consolidação de dívidas,Sudeste,Alugada,23329.82,6,4,1,0
4860,2024-10-10,53.0,11031.87,23,728.0,19572.09,14.2,36,Automóvel,Norte,Própria,33853.94,7,1,1,0
4861,2022-08-20,33.0,8523.65,1,,12715.9,23.01,24,Viagem,Nordeste,Alugada,15511.36,6,2,1,0
4862,2023-08-18,31.0,9274.95,3,584.0,57753.57,22.09,48,Reforma,Sudeste,Alugada,28721.6,3,0,1,0
4863,2022-06-22,46.0,7384.35,7,612.0,25911.16,18.36,48,Reforma,Sul,Outros,43595.09,3,1,1,1
4864,2024-08-30,36.0,6794.98,0,790.0,40509.33,14.72,36,Viagem,Sul,Própria,56420.0,2,0,1,1
4865,2024-10-27,43.0,,6,627.0,117289.49,20.42,36,Consolidação de dívidas,Sul,Própria,0.0,2,0,1,0
4866,2023-06-30,,19056.56,1,645.0,91534.65,17.98,48,Consolidação de dívidas,Sudeste,Hipotecada,41330.71,9,0,1,0
4867,2023-07-02,18.0,9083.68,0,779.0,49505.16,22.31,36,Consolidação de dívidas,Sul,Própria,33963.67,3,0,1,0
4868,2023-06-02,35.0,4847.0,1,624.0,21866.93,8.17,36,Consolidação de dívidas,Sudeste,Alugada,30864.61,9,1,1,0
4869,2024-07-02,33.0,14122.76,17,651.0,41796.16,37.1,48,Automóvel,Sudeste,Hipotecada,9182.07,8,2,1,0
4870,2022-08-03,27.0,16894.26,11,557.0,26827.54,21.57,48,Cartão de crédito,Sul,Hipotecada,32853.18,12,0,0,0
4871,2022-05-14,18.0,18710.97,1,786.0,16041.82,20.9,60,Saúde,Sudeste,Alugada,15638.6,7,1,1,0
4872,2022-10-12,,8017.37,0,596.0,16290.81,30.33,36,Saúde,Nordeste,Própria,32756.47,6,1,1,0
4873,2023-11-17,36.0,9867.91,2,637.0,42985.74,14.25,36,Reforma,Sudeste,Própria,33173.4,4,0,1,0
4874,2022-11-27,31.0,7669.94,4,416.0,40334.29,13.83,36,Cartão de crédito,Sudeste,Própria,47740.49,8,1,0,0
4875,2024-06-12,28.0,9231.39,10,638.0,52638.77,16.04,36,Consolidação de dívidas,Sudeste,Hipotecada,39545.75,6,0,1,0
4876,2024-06-17,36.0,9001.22,16,644.0,23631.97,31.03,60,Cartão de crédito,Centro-Oeste,Alugada,0.0,12,0,1,0
